scenario,field,regime,coverage_nominal_pct,modes,coverage_actual_pct,n_obs,n_dof,obs_per_dof,n_modes_constrained,constrained_frac,best_rcond,rcond_spread,n_masks,vrmse,vrmse_sd,vrmse_oracle,sparsity_penalty,sparsity_penalty_sd
spots,A,blocks,25.0,16,25.0,4096,1089,3.761248852157943,848,0.7786960514233241,0.01,1214.9943418889152,3,1.9299918058729393,0.10789095144182904,0.20374030409797217,1.726251501774967,0.10789095144182904
spots,B,blocks,25.0,16,25.0,4096,1089,3.761248852157943,608,0.5583103764921947,0.1,2000.3328805482715,3,0.9737645993108458,0.024494298361390728,0.2615385291886721,0.7122260701221738,0.024494298361390724
worms,A,blocks,25.0,16,25.0,4096,1089,3.761248852157943,848,0.7786960514233241,0.01,1547.0830283958123,3,2.0692348704917625,0.10627954124807441,0.2365762019631167,1.8326586685286461,0.10627954124807441
worms,B,blocks,25.0,16,25.0,4096,1089,3.761248852157943,608,0.5583103764921947,0.1,2448.7484584840136,3,1.013338542979114,0.01661447981755791,0.3351919345254527,0.6781466084536613,0.01661447981755791
bubbles,A,blocks,10.0,16,10.15625,1664,1089,1.5280073461891643,484,0.4444444444444444,0.01,1719.218669672611,3,5.1124095006616495,0.026302629292262947,0.2434478710403647,4.8689616296212845,0.026302629292262947
bubbles,B,blocks,10.0,16,10.15625,1664,1089,1.5280073461891643,311,0.28558310376492196,0.1,3208.553159051208,3,0.9835256243087717,0.008830717968156078,0.3233261695706953,0.6601994547380764,0.008830717968156057
gliders,A,blocks,10.0,16,10.15625,1664,1089,1.5280073461891643,484,0.4444444444444444,0.01,743.2445904683785,3,2.712378096971763,0.011633965910845239,0.10261035442513168,2.6097677425466306,0.011633965910845239
gliders,B,blocks,10.0,16,10.15625,1664,1089,1.5280073461891643,311,0.28558310376492196,0.1,2447.8613489141358,3,1.035868118520337,0.006041393405195266,0.2460299144705538,0.789838204049783,0.006041393405195266
maze,A,blocks,10.0,16,10.15625,1664,1089,1.5280073461891643,484,0.4444444444444444,0.01,782.2903932085889,3,2.509488750947518,0.00516127831990071,0.19757140485628003,2.311917346091238,0.00516127831990071
maze,B,blocks,10.0,16,10.15625,1664,1089,1.5280073461891643,484,0.4444444444444444,0.01,1616.1454098947158,3,1.5532845703326716,0.005070016190186013,0.24253495583884688,1.3107496144938249,0.005070016190186094
spirals,A,blocks,10.0,16,10.15625,1664,1089,1.5280073461891643,484,0.4444444444444444,0.01,867.681229963087,3,2.0542722854798026,0.012051280177898301,0.1310432304778304,1.9232290550019722,0.012051280177898301
spirals,B,blocks,10.0,16,10.15625,1664,1089,1.5280073461891643,311,0.28558310376492196,0.1,2571.418963001559,3,1.2156975365480802,0.0035214333666768413,0.28376586866410064,0.9319316678839794,0.0035214333666768417
spots,A,blocks,10.0,16,10.15625,1664,1089,1.5280073461891643,484,0.4444444444444444,0.01,1338.7144631357148,3,2.7804311751867536,0.021432550188968644,0.20374030409797217,2.576690871088781,0.021432550188968644
