surrogate,alpha,arm,horizon,seed,n_samples,rel_welfare_loss,gain_estimator_err,max_min_ratio,bundle_envy,outcome_envy,mean_outcome,law_predicted_loss
strong,0.25,learned,4,0,216,0.00011424176605447192,0.0062386510357359025,0.24565372153293713,1.3711741790297935,1.8496640510926778,0.10698758727966863,nan
strong,0.25,learned_robust,4,0,216,0.0001171036228689525,0.00648161109348747,0.24543658540116328,1.388522676866207,1.8672937249313497,0.10704323460757476,nan
strong,0.25,plugin,8,0,192,1.1576880947178464e-05,0.0021201305965775756,0.2671936151666315,1.22289622328272,1.630549093413235,0.11306101955625364,1.1625501674126384e-05
strong,0.25,shrunk,8,0,192,1.1576880947178464e-05,0.0021201305965775756,0.2671936151666315,1.22289622328272,1.630549093413235,0.11306101955625364,nan
strong,0.25,smoothed,8,0,192,3.513777011348099e-05,0.0040008359323534986,0.27376591499640557,1.185270961637315,1.5930354308201673,0.11294371837721462,nan
strong,0.25,uniform,8,0,192,0.01745222945600903,0.09044670223399691,0.6708571542233678,0.0,0.4163620248938759,0.10912077438555882,nan
strong,0.25,persistence,8,0,192,0.020887879126294747,0.09983239226403162,0.2801809339241262,1.410749993467914,1.660623655566808,0.11139221224202255,nan
strong,0.25,learned,8,0,192,5.097258061478293e-05,0.004851276922153272,0.2673420824507109,1.2256257256614298,1.6335031284946382,0.1130707214631423,nan
strong,0.25,learned_robust,8,0,192,5.7214283282130844e-05,0.005112330832551146,0.26732329794130427,1.2361546534519656,1.6434128653578206,0.11311143621140464,nan
strong,0.25,plugin,16,0,144,6.621549445608705e-05,0.004410729268143124,0.31192371841480626,1.030635942827217,1.3617105538659855,0.11700298987299826,6.953535549186811e-05
strong,0.25,shrunk,16,0,144,6.621549445608705e-05,0.004410729268143124,0.31192371841480626,1.030635942827217,1.3617105538659855,0.11700298987299826,nan
strong,0.25,smoothed,16,0,144,9.129609330169967e-05,0.00553129895054939,0.31872206473583703,0.9983256249952193,1.3291573897927396,0.11691300283204281,nan
strong,0.25,uniform,16,0,144,0.013748754370601442,0.07803515060321732,0.705505047151115,0.0,0.3613191877089655,0.11404360715965765,nan
strong,0.25,persistence,16,0,144,0.05472578621145625,0.17177996018659775,0.35096702561476273,1.6091742217764038,1.4166765566626565,0.11147199863242535,nan
strong,0.25,learned,16,0,144,9.483807740964415e-05,0.005659331227168988,0.313374441587311,1.0265480875151416,1.3579235768131175,0.11699455511696694,nan
strong,0.25,learned_robust,16,0,144,9.19296438258058e-05,0.0056253731923009,0.31369137964122756,1.0327864513451739,1.3635642002690371,0.11701308268797203,nan
strong,0.25,plugin,1,1,240,2.5243844555271806e-06,0.000987798473916838,0.23281721883902567,1.4758073698071466,2.0083195189158727,0.10073469065162938,2.5221858796172845e-06
strong,0.25,shrunk,1,1,240,2.5243844555271806e-06,0.000987798473916838,0.23281721883902567,1.4758073698071466,2.0083195189158727,0.10073469065162938,nan
strong,0.25,smoothed,1,1,240,3.451872602266472e-05,0.0038230424108309713,0.2390650022055526,1.4269016010012165,1.958070241989146,0.10059839627656084,nan
strong,0.25,uniform,1,1,240,0.02235756419351481,0.10205577406303998,0.6444972487946347,0.0,0.47111283347883304,0.09633997139743694,nan
strong,0.25,persistence,1,1,240,0.0006377143864523815,0.01590770101443319,0.23252381902435285,1.4927857396733724,2.025265036222447,0.10075064279866165,nan
strong,0.25,learned,1,1,240,0.0003079982595527909,0.00921505909448238,0.23950517026998117,1.425463353213658,1.9541007019627372,0.10061224025571994,nan
strong,0.25,learned_robust,1,1,240,0.0003089819542237952,0.009254432175240579,0.2388416350437849,1.4354355429076786,1.964393234957566,0.10064211408907345,nan
strong,0.25,plugin,2,1,228,6.638294782744354e-06,0.001577684145999433,0.2361863317403433,1.4424024090074785,1.952859963845356,0.10378550404011057,6.617127342602375e-06
strong,0.25,shrunk,2,1,228,6.638294782744354e-06,0.001577684145999433,0.2361863317403433,1.4424024090074785,1.952859963845356,0.10378550404011057,nan
