family,scenario,field,segment,window,bin,freq_rel_nyquist,period_steps,period_time_units,share,cumulative_share,ar1_null_share
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,15,0.5,4.0,6.388132,0.022160015513800542,0.823242612556516,0.020823018267254353
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,16,0.5333333333333333,3.75,5.98887375,0.017197961871325607,0.8404405744278416,0.01920646915365143
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,17,0.5666666666666667,3.5294117647058822,5.63658705882353,0.01600993204172664,0.8564505064695682,0.01783691125785972
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,18,0.6,3.3333333333333335,5.3234433333333335,0.014896476577686838,0.8713469830472551,0.016674125309350064
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,19,0.6333333333333333,3.1578947368421053,5.043262105263158,0.013282009815559229,0.8846289928628143,0.015685811048335975
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,20,0.6666666666666666,3.0,4.791099,0.013622388116352108,0.8982513809791663,0.01484598349152408
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,21,0.7,2.857142857142857,4.562951428571428,0.011332931185633124,0.9095843121647994,0.014133705231077962
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,22,0.7333333333333333,2.727272727272727,4.355544545454546,0.013555804352518342,0.9231401165173178,0.0135320927015506
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,23,0.7666666666666667,2.608695652173913,4.166173043478261,0.015175356955136795,0.9383154734724546,0.013027540972923022
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,24,0.8,2.5,3.9925824999999997,0.011297186059803363,0.9496126595322579,0.012609121054866446
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,25,0.8333333333333334,2.4,3.8328792,0.010714351430333661,0.9603270109625917,0.012268113005221744
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,26,0.8666666666666667,2.3076923076923075,3.6854607692307693,0.010069677819691888,0.9703966887822835,0.011997646262997643
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,27,0.9,2.2222222222222223,3.548962222222222,0.00907976577770248,0.9794764545599859,0.011792425340941293
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,28,0.9333333333333333,2.142857142857143,3.4222135714285713,0.008161607856391874,0.9876380624163779,0.011648524422841724
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,29,0.9666666666666667,2.0689655172413794,3.3042062068965516,0.008091710667622267,0.9957297730840001,0.011563238739690042
Turbulent radiative layer 2D,tcool_0.32,density,train,hann,30,1.0,2.0,3.194066,0.004270226915999826,0.9999999999999999,0.005767492044577961
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,1,0.02,101.0,161.300333,0.41704280294154106,0.41704280294154106,0.10535838068337064
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,2,0.04,50.5,80.6501665,0.03716999440122117,0.4542127973427622,0.09820341829016462
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,3,0.06,33.666666666666664,53.76677766666666,0.028610030576999602,0.4828228279197618,0.08824159896029728
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,4,0.08,25.25,40.32508325,0.04347421226180249,0.5262970401815643,0.07730542752582485
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,5,0.1,20.2,32.2600666,0.046611560690509576,0.572908600872074,0.06672770533977668
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,6,0.12,16.833333333333332,26.88338883333333,0.012430293127526587,0.5853388939996005,0.05722028488258151
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,7,0.14,14.428571428571429,23.042904714285715,0.030839080294906864,0.6161779742945074,0.04902876036526762
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,8,0.16,12.625,20.162541625,0.03671130905370327,0.6528892833482107,0.04213258580570469
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,9,0.18,11.222222222222221,17.922259222222223,0.04277380483145591,0.6956630881796666,0.03639192447825515
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,10,0.2,10.1,16.1300333,0.01727526926948587,0.7129383574491525,0.03163177258416918
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,11,0.22,9.181818181818182,14.663666636363637,0.023527134937306095,0.7364654923864585,0.027682367046786793
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,12,0.24,8.416666666666666,13.441694416666666,0.01909790242783598,0.7555633948142945,0.024394968062646415
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,13,0.26,7.769230769230769,12.407717923076923,0.009090424120782793,0.7646538189350772,0.021645539308754957
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,14,0.28,7.214285714285714,11.521452357142858,0.007224858500735243,0.7718786774358125,0.019333220839628934
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,15,0.3,6.733333333333333,10.753355533333332,0.011252826349260128,0.7831315037850727,0.01737700553615871
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,16,0.32,6.3125,10.0812708125,0.009120590305949321,0.792252094091022,0.01571215486128373
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,17,0.34,5.9411764705882355,9.48825488235294,0.008297162259227676,0.8005492563502498,0.014286961994581952
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,18,0.36,5.611111111111111,8.961129611111112,0.007517157712364588,0.8080664140626144,0.013060042309174106
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,19,0.38,5.315789473684211,8.489491210526316,0.008609183199015394,0.8166755972616297,0.011998149622661072
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,20,0.4,5.05,8.06501665,0.008091377868487609,0.8247669751301173,0.011074450591138547
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,21,0.42,4.809523809523809,7.680968238095238,0.006677838844529384,0.8314448139746468,0.010267174509908229
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,22,0.44,4.590909090909091,7.331833318181818,0.008910206327292764,0.8403550203019395,0.009558561143724942
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,23,0.46,4.391304347826087,7.013057956521739,0.0068066844824975214,0.847161704784437,0.008934041228198271
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,24,0.48,4.208333333333333,6.720847208333333,0.007594187434481972,0.8547558922189189,0.008381597094369883
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,25,0.5,4.04,6.45201332,0.005965641525663774,0.8607215337445826,0.007891262259310554
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,26,0.52,3.8846153846153846,6.203858961538462,0.005718332225098884,0.8664398659696815,0.007454728197423394
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,27,0.54,3.740740740740741,5.974086407407407,0.004229398331770966,0.8706692643014525,0.007065033918430635
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,28,0.56,3.607142857142857,5.760726178571429,0.0049869054642625145,0.875656169765715,0.006716319713926749
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,29,0.58,3.4827586206896552,5.562080448275862,0.006429800448507595,0.8820859702142226,0.006403630821931795
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,30,0.6,3.3666666666666667,5.376677766666666,0.006581959414071397,0.8886679296282941,0.006122760095364309
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,31,0.62,3.2580645161290325,5.203236548387097,0.006764365633672888,0.895432295261967,0.0058701212919366145
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,32,0.64,3.15625,5.04063540625,0.006748551917248161,0.9021808471792151,0.005642646524140687
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,33,0.66,3.0606060606060606,4.887888878787878,0.006647248342437749,0.9088280955216529,0.005437702868470169
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,34,0.68,2.9705882352941178,4.74412744117647,0.005155554398742203,0.9139836499203952,0.005253024246416138
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,35,0.7,2.8857142857142857,4.6085809428571425,0.004149702672934322,0.9181333525933294,0.005086655541581644
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,36,0.72,2.8055555555555554,4.480564805555556,0.006625708770494457,0.9247590613638238,0.00493690657158383
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,37,0.74,2.72972972972973,4.3594684594594595,0.006556158253655679,0.9313152196174794,0.004802314038250901
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,38,0.76,2.6578947368421053,4.244745605263158,0.006001163916030939,0.9373163835335104,0.0046816099709381795
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,39,0.78,2.58974358974359,4.135905974358974,0.008088224754663626,0.9454046082881741,0.004573695482580282
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,40,0.8,2.525,4.032508325,0.0067826766744464115,0.9521872849626205,0.0044776188966878395
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,41,0.82,2.4634146341463414,3.934154463414634,0.006323299632873138,0.9585105845954938,0.004392557491239087
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,42,0.84,2.4047619047619047,3.840484119047619,0.004813299360690655,0.9633238839561843,0.0043178022539512
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,43,0.86,2.3488372093023258,3.751170534883721,0.004535491152740266,0.9678593751089246,0.004252745161612592
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,44,0.88,2.2954545454545454,3.665916659090909,0.004823620381729011,0.9726829954906536,0.004196868590804088
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,45,0.9,2.2444444444444445,3.584451844444444,0.005935034081512785,0.9786180295721664,0.004149736543659216
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,46,0.92,2.1956521739130435,3.5065289782608695,0.004632728002645445,0.9832507575748117,0.0041109874343577425
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,47,0.94,2.148936170212766,3.431921978723404,0.004440486532480135,0.9876912441072918,0.004080328232968143
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,48,0.96,2.1041666666666665,3.3604236041666664,0.0037508708670308854,0.9914421149743228,0.004057529805536326
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,49,0.98,2.061224489795918,3.291843530612245,0.004397483682814144,0.9958395986571368,0.004042423324935071
Turbulent radiative layer 2D,tcool_0.32,pressure,full,boxcar,50,1.0,2.02,3.22600666,0.0041604013428631886,1.0,0.004034897657534041
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,1,0.02,101.0,161.300333,0.3492387869518423,0.3492387869518423,0.136629273475668
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,2,0.04,50.5,80.6501665,0.13469482577382627,0.48393361272566854,0.12171106852703968
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,3,0.06,33.666666666666664,53.76677766666666,0.04758128554580238,0.5315148982714709,0.10301317775621979
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,4,0.08,25.25,40.32508325,0.03748534591778242,0.5690002441892534,0.08483739458529578
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,5,0.1,20.2,32.2600666,0.02673683351641605,0.5957370777056694,0.06921655553707523
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,6,0.12,16.833333333333332,26.88338883333333,0.02532835648939201,0.6210654341950614,0.05656853692122563
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,7,0.14,14.428571428571429,23.042904714285715,0.029941151449277784,0.6510065856443392,0.046586296765008875
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,8,0.16,12.625,20.162541625,0.05132100006606818,0.7023275857104074,0.03876515729350547
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,9,0.18,11.222222222222221,17.922259222222223,0.04342110151993085,0.7457486872303383,0.032622828917281105
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,10,0.2,10.1,16.1300333,0.010623920763800462,0.7563726079941387,0.02776404401377217
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,11,0.22,9.181818181818182,14.663666636363637,0.010954994041423262,0.7673276020355622,0.023884083120494497
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,12,0.24,8.416666666666666,13.441694416666666,0.014945112668459324,0.7822727147040214,0.020753783756360257
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,13,0.26,7.769230769230769,12.407717923076923,0.00734554786757975,0.7896182625716013,0.018202116430196535
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,14,0.28,7.214285714285714,11.521452357142858,0.0070674254659293025,0.7966856880375305,0.016101296484249808
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,15,0.3,6.733333333333333,10.753355533333332,0.012604445662131886,0.8092901336996623,0.014355305994356984
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,16,0.32,6.3125,10.0812708125,0.010819280958963715,0.8201094146586261,0.012891415083303121
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,17,0.34,5.9411764705882355,9.48825488235294,0.008567828954044994,0.8286772436126711,0.011654027632769633
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,18,0.36,5.611111111111111,8.961129611111112,0.00857123832011257,0.8372484819327837,0.010600236960003057
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,19,0.38,5.315789473684211,8.489491210526316,0.007660988483789199,0.8449094704165728,0.009696611586183944
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,20,0.4,5.05,8.06501665,0.006706026463261267,0.8516154968798341,0.008916858716432436
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,21,0.42,4.809523809523809,7.680968238095238,0.006366832564018945,0.857982329443853,0.008240113632824406
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,22,0.44,4.590909090909091,7.331833318181818,0.0070639653515211145,0.8650462947953742,0.007649677064107391
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,23,0.46,4.391304347826087,7.013057956521739,0.006140919876063057,0.8711872146714372,0.007132075119214456
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,24,0.48,4.208333333333333,6.720847208333333,0.007510479892506673,0.878697694563944,0.006676353199270626
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,25,0.5,4.04,6.45201332,0.004625104517513154,0.8833227990814572,0.0062735410065760675
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,26,0.52,3.8846153846153846,6.203858961538462,0.004009093554150676,0.8873318926356079,0.005916243722124643
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,27,0.54,3.740740740740741,5.974086407407407,0.0030790294494977195,0.8904109220851055,0.005598327011124594
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,28,0.56,3.607142857142857,5.760726178571429,0.004751112075338304,0.8951620341604438,0.005314672392575605
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,29,0.58,3.4827586206896552,5.562080448275862,0.006019817747160849,0.9011818519076047,0.005060985811108369
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,30,0.6,3.3666666666666667,5.376677766666666,0.004470524456462399,0.905652376364067,0.004833646756910857
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,31,0.62,3.2580645161290325,5.203236548387097,0.004448784899902428,0.9101011612639696,0.004629588528590687
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,32,0.64,3.15625,5.04063540625,0.0043406385214581145,0.9144417997854276,0.004446202594046352
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,33,0.66,3.0606060606060606,4.887888878787878,0.005135482895903656,0.9195772826813313,0.0042812617323965
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,34,0.68,2.9705882352941178,4.74412744117647,0.004411209793021715,0.923988492474353,0.004132857914875769
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,35,0.7,2.8857142857142857,4.6085809428571425,0.003190439675086503,0.9271789321494395,0.003999351830281842
Turbulent radiative layer 2D,tcool_0.32,pressure,full,hann,36,0.72,2.8055555555555554,4.480564805555556,0.005077510416207698,0.9322564425656472,0.003879331670223076
